neutral_mturk,negative_mturk,positive_mturk,total,agree_mturk,sent_m,sent_c,sent_g,sent_l,neutral_sent,pos_sent,neg_sent,agree_sent,neutral_stan,pos_stan,neg_stan,agree_stan,stance_m,stance_c,stance_g,stance_l,agree_stance,stance_epfl,id_tweets,sentiment_gpt,explanation,prompt,tweet_id
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,positive,,0,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,positive, The sentiment expressed in the tweet is positive since the user is sharing information from the CDC about the importance of getting a flu vaccine.,1,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,"e tweet is simply providing information about the flu vaccine, without expressing a sentiment either positively or negatively.",3,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,,40,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,"e user is merely sharing information regarding the flu vaccine shared by CDC, without expressing any personal feelings or opinions towards vaccination.",41,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,"e tweet is simply sharing factual information about the CDC's guidelines regarding the flu vaccine, without expressing any personal sentiment or opinion about vaccines.",45,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,"This tweet does not express a sentiment regarding vaccination, but rather provides information regarding the need for the flu vaccine.",4,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,"e tweet is factual and objective, not expressing an opinion towards the flu vaccine.",5,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,is tweet is not opinionated or subjective. It simply states factual information about the flu vaccine.,6,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,e tweet is reporting a fact without any opinion expressed.,7,933123262044831700
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,207,neutral,e tweet does not express a stance towards vaccination.,8,933123262044831700
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,,0,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,negative," The tweet text does not contain any explicit sentiment, but the use of the phrase ""vaccination dangers"" implies a negative view of vaccinations.",1,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,"is tweet does not express a sentiment regarding vaccination, as it is not directly related to vaccination.",3,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,negative,,40,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,negative,"he sentiment towards vaccination in this tweet is negative as the user refers to ""Vaccination Dang..."" suggesting danger or harmful effects associated with vaccination.",41,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,negative,"nt expressed in the tweet is negative. The Twitter user shares a potentially negative viewpoint about vaccination, referencing a whistleblower speaking out about the dangers of vaccination. This indicates that the user might agree with a negative perspective on the issue.",45,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,"is tweet does not contain any opinion, sentiment, or emotion regarding vaccination.",4,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,is tweet does not express any sentiment regarding vaccination.,5,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,e tweet does not express a sentiment about vaccinations one way or the other.,6,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,"is tweet does not express an opinion either for or against vaccination, it simply consists of the user sharing a news article that discusses climate engineering and vaccinations.",7,1096862946905342e3
10,0,0,10,neutral,neutral,neutral,neutral,negative,75,0,25,1,50,0,50,0,neutral,neutral,negative,negative,0,negative,210,neutral,e user does not express a stance towards vaccination.,8,1096862946905342e3
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,negative,,0,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,negative, The sentiment expressed by the tweet is negative since it is discussing a doctor's medical license being placed on probation due to improper handling of flu vaccines.,1,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,The tweet is objective and factual in its description of the action taken against the Kentucky doctor.,3,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,,40,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,e tweet is simply sharing news and not expressing any personal sentiment or opinion towards vaccination.,41,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,e tweet is reporting a news story about a doctor's medical license being placed on probation due to improper handling of flu vaccines. It does not express a personal sentiment or opinion about vaccines in general.,45,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,The tweet is news-related and does not express any opinion on the subject of vaccinations.,4,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,is tweet is factual and objective and does not express a sentiment either way.,5,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,"e tweet does not express a sentiment regarding vaccination, but rather provides factual news about a medical professional in Kentucky whose license was placed on probation for improper handling of flu vaccines.",6,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,e tweet does not express a sentiment towards vaccination. It is a factual report about a doctor who was placed on probation for improper handling of flu vaccines.,7,928803402880114700
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,260,neutral,"e tweet does not express any opinion on vaccination, and it is reporting facts related to a medical license placed on probation for an unrelated reason.",8,928803402880114700
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,positive,,0,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,The sentiment in the tweet is neither positive nor negative; it is simply conveying information about COVID vaccine plans taking shape.,1,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,"is tweet is a news article about a county's COVID vaccination plans, and is neither positive, nor negative in sentiment.",3,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,,40,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,"e tweet doesn't express any personal feelings, opinions, or judgments about the vaccination. It's simply stating a fact about COVID vaccine plans in a certain area.",41,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,"e tweet is presenting a factual statement or a piece of news about COVID vaccine plans in a county, without expressing any personal sentiments or emotions towards vaccines.",45,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,is tweet does not express a sentiment regarding the vaccine; it simply states fact that COVID vaccine plans are taking shape in a certain county.,4,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,is tweet is neutral because it is reporting the facts of the vaccine plan without expressing an opinion on it.,5,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,"e tweet does not express a sentiment regarding vaccination, but instead provides factual information about vaccine plans taking shape in the county.",6,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,"is tweet does not express an opinion about the vaccine, and is simply sharing factual information.",7,1304020353341993e3
5,0,5,10,neutral,neutral,neutral,neutral,positive,75,25,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,164,neutral,e tweet does not express an opinion or sentiment towards the vaccine.,8,1304020353341993e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,,0,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,"The tweet does not express any opinion on the topic of vaccination, and is instead a report on the potential market impact of a vaccine.",1,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,"is tweet does not express a sentiment on the topic of vaccination, it rather is stating a fact.",3,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,,40,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,e tweet is merely sharing information about the impact of the COVID-19 vaccine on the yogurt powder market. It does not express any personal feelings or opinions about vaccination.,41,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,e tweet is sharing information about the impact of the COVID-19 vaccine on the Yogurt Powder Market and does not express any personal sentiment or opinion about vaccines or vaccinations.,45,1417051953402626e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,430,neutral,is tweet is providing factual or objective information about the market impact of a potential COVID-19 vaccine without expressing an opinion.,4,1417051953402626e3
